"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.897348750E0,-8.671812576E-1,-6.576796138E-1,-4.609365946E-1
3.907394750E0,-7.102291256E-1,-6.873308444E-1,-4.901896298E-1
3.917439750E0,-5.805443144E-1,-6.865183738E-1,-7.239923018E-1
3.927485750E0,-5.115860537E-1,-6.524896252E-1,-9.454304516E-1
3.937531750E0,-4.088773718E-1,-5.931108579E-1,-1.100412657E0
3.947577750E0,-2.983872154E-1,-5.143541256E-1,-1.209636891E0
3.957622750E0,-2.006565607E-1,-4.410940683E-1,-1.221013818E0
3.967668750E0,-9.916439205E-2,-4.350717285E-1,-1.114592739E0
3.977714750E0,-3.474766374E-2,-4.485527766E-1,-8.667479789E-1
3.987760750E0,7.672248602E-2,-4.673661929E-1,-5.821218932E-1
3.997805750E0,9.317450434E-2,-4.704023597E-1,-2.963819128E-1
4.007851750E0,7.341676265E-2,-4.135487124E-1,1.444262266E-4
4.017897750E0,4.925168216E-2,-3.185528004E-1,3.204028594E-1
4.027942750E0,1.280569464E-2,-2.964576343E-1,6.162497520E-1
4.037988750E0,3.984088093E-2,-3.743998495E-1,6.704779994E-1
4.048034750E0,5.595843852E-2,-3.920134172E-1,7.153688282E-1
4.058080750E0,1.213583761E-1,-3.033579335E-1,6.463629127E-1
4.068125750E0,2.022756547E-1,-2.456807059E-1,3.946782857E-1
4.078171750E0,1.982627106E-1,-1.914612293E-1,6.818204284E-2
4.088217750E0,1.098162648E-1,-8.047025889E-2,-2.587322760E-1
4.098263750E0,-4.266479373E-2,-1.056474924E-2,-5.494125688E-1
4.108308750E0,-9.820457160E-2,4.449292570E-2,-7.629101998E-1
4.118354750E0,-1.965994701E-1,6.019503862E-2,-9.403913212E-1
4.128400750E0,-2.120621395E-1,1.077276394E-1,-1.071543784E0
4.138446750E0,-1.745928892E-1,1.081243730E-1,-1.134061629E0
4.148491750E0,-1.495741153E-1,6.634221643E-2,-1.110742933E0
4.158537750E0,-1.277821273E-2,7.321444899E-2,-1.112434532E0
4.168583750E0,1.417844546E-1,1.633624345E-2,-1.114572274E0
4.178628750E0,2.533905521E-1,1.213297248E-4,-1.119332492E0
4.188674750E0,2.639646569E-1,3.770313889E-2,-1.108909830E0
4.198720750E0,8.651247919E-2,8.762695849E-2,-1.008536527E0
4.208766750E0,6.161386549E-2,1.688234416E-1,-8.443338472E-1
4.218811750E0,1.554213309E-1,1.680878618E-1,-7.731217772E-1
4.228857750E0,3.323051593E-1,9.834490478E-2,-7.107091820E-1
4.238903750E0,4.157291391E-1,1.239568788E-1,-6.030900085E-1
4.248949750E0,2.650963855E-1,2.192062676E-1,-4.528855634E-1
4.258994750E0,1.270313448E-1,3.965727836E-1,-2.734877247E-1
4.269040750E0,-1.977235973E-2,4.736656907E-1,-1.420142502E-1
4.279086750E0,-1.426486731E-1,4.791819540E-1,-4.061359048E-2
4.289132750E0,-1.760868528E-1,4.639639905E-1,3.201818347E-2
4.299177750E0,-2.419563219E-1,4.171008959E-1,6.199218035E-3
4.309223750E0,-4.045007309E-1,3.489276239E-1,2.226736665E-2
4.319269750E0,-5.973673385E-1,3.412437978E-1,7.073435247E-2
4.329314750E0,-6.165026441E-1,3.783718631E-1,2.342043757E-1
4.339360750E0,-5.886658046E-1,2.859001940E-1,3.813162285E-1
4.349406750E0,-5.546981594E-1,2.120223784E-1,5.553743899E-1
4.359452750E0,-5.397287026E-1,1.877713439E-1,6.993182212E-1
4.369497750E0,-5.452563679E-1,1.228561404E-1,7.563075238E-1
4.379543750E0,-4.392298298E-1,2.089648694E-2,7.010156679E-1
4.389589750E0,-2.149987574E-1,-6.423634171E-2,5.136299479E-1
4.399635750E0,1.428050861E-2,-1.204272071E-1,3.091001916E-1
4.409680750E0,2.394838268E-1,-1.563273570E-1,1.435087985E-1
4.419726750E0,3.822858430E-1,-2.068955398E-1,2.506876767E-2
4.429772750E0,4.355200638E-1,-2.996861744E-1,5.120582163E-2
4.439818750E0,3.482844302E-1,-4.078900695E-1,2.742309058E-1
4.449863750E0,1.748517747E-1,-5.277904424E-1,6.319191206E-1
4.459909750E0,2.770586193E-2,-5.938186634E-1,9.560484105E-1
4.469955750E0,-2.362707818E-1,-6.521197888E-1,1.184174021E0
4.480000750E0,-2.719499069E-1,-6.818049332E-1,1.252813316E0
4.490046750E0,-1.581594358E-1,-7.724826765E-1,1.133303245E0
4.500092750E0,4.735162944E-2,-8.369593388E-1,8.906180674E-1
4.510138750E0,1.791373453E-1,-9.347762400E-1,5.511907071E-1
4.520183750E0,2.636708343E-1,-1.040868121E0,1.290708536E-1
4.530229750E0,2.581370294E-1,-1.116914669E0,-2.847383523E-1
4.540275750E0,2.661924461E-1,-1.172473450E0,-5.995255458E-1
4.550321750E0,2.793654920E-1,-1.333571550E0,-8.246860331E-1
4.560366750E0,3.850970381E-1,-1.537915365E0,-9.740514028E-1
4.570412750E0,5.718217304E-1,-1.672309524E0,-1.083305458E0
4.580458750E0,6.913402802E-1,-1.800265021E0,-1.089517540E0
4.590504750E0,5.850374611E-1,-1.911055432E0,-8.962951291E-1
4.600549750E0,3.707168345E-1,-1.899348429E0,-6.492105067E-1
4.610595750E0,3.485833691E-1,-1.802524678E0,-5.791368896E-1
4.620641750E0,4.538098620E-1,-1.739804811E0,-6.161538577E-1
4.630686750E0,7.513856301E-1,-1.697217201E0,-6.387936920E-1
4.640732750E0,1.012069707E0,-1.607942789E0,-6.372283924E-1
4.650778750E0,1.211421169E0,-1.458240328E0,-6.313566184E-1
4.660824750E0,1.363991397E0,-1.250486124E0,-6.123134065E-1
4.670869750E0,1.336748050E0,-1.088755648E0,-4.441311121E-1
4.680915750E0,1.130523040E0,-9.929475573E-1,-8.717146039E-2
4.690961750E0,7.697836018E-1,-9.117753401E-1,4.095261204E-1
4.701007750E0,5.514681575E-1,-7.155588627E-1,8.496513051E-1
4.711052750E0,4.227643628E-1,-5.104882389E-1,1.240546442E0
4.721098750E0,2.461635397E-1,-3.962900707E-1,1.588492026E0
4.731144750E0,1.809986602E-1,-2.503804055E-1,1.844719355E0
4.741190750E0,1.804161313E-1,-1.079983655E-1,1.974806455E0
4.751235750E0,2.168701588E-1,8.993076146E-2,2.024835817E0
4.761281750E0,2.362791140E-1,2.671455422E-1,1.988660848E0
4.771327750E0,3.434910290E-1,4.296191999E-1,1.817367250E0
4.781372750E0,4.197958776E-1,5.825303212E-1,1.554439597E0
4.791418750E0,3.919265860E-1,7.412544519E-1,1.255241665E0
4.801464750E0,5.499652769E-1,9.077536252E-1,9.014424330E-1
4.811510750E0,7.763323371E-1,1.011151694E0,6.288668740E-1
4.821555750E0,8.812296318E-1,1.030470602E0,5.409422922E-1
4.831601750E0,8.668649232E-1,1.023706250E0,6.286411715E-1
4.841647750E0,8.496610992E-1,1.089001231E0,7.539078265E-1
4.851693750E0,8.467923090E-1,1.131376587E0,8.691962081E-1
4.861738750E0,8.940942371E-1,1.121015906E0,9.605343944E-1
4.871784750E0,9.193202949E-1,1.025446967E0,1.044005152E0
4.881830750E0,8.893498063E-1,9.102802071E-1,1.159748447E0
4.891876750E0,8.650995027E-1,8.138882723E-1,1.398412494E0
4.901921750E0,7.989329951E-1,7.283192414E-1,1.527300915E0
4.911967750E0,7.567198987E-1,5.788217247E-1,1.618230380E0
4.922013750E0,7.279387338E-1,4.617373708E-1,1.675876910E0
4.932058750E0,6.629982412E-1,3.607524481E-1,1.721844796E0
4.942104750E0,5.905372059E-1,2.761107856E-1,1.721423212E0
4.952150750E0,5.258924362E-1,2.038161036E-1,1.753693995E0
4.962196750E0,4.958887647E-1,1.062082404E-1,1.678789408E0
4.972241750E0,3.989824212E-1,-5.327105820E-2,1.544054942E0
4.982287750E0,2.820519952E-1,-1.624818438E-1,1.382401063E0
4.992333750E0,2.888034828E-1,-2.510180444E-1,1.087221338E0
5.002379750E0,3.793379693E-1,-3.048744088E-1,7.739918429E-1
5.012424750E0,3.295557985E-1,-3.895657727E-1,5.232205510E-1
5.022470750E0,9.540726364E-2,-5.177501884E-1,3.985123050E-1
5.032516750E0,-3.934167489E-2,-5.594665638E-1,2.881765151E-1
5.042562750E0,5.231357664E-3,-6.007555076E-1,1.328019619E-1
5.052607750E0,8.897064865E-2,-7.654815128E-1,-2.294330478E-2
5.062653750E0,1.390079042E-1,-9.011433479E-1,-1.119788575E-1
5.072699750E0,2.992881252E-1,-9.385953489E-1,-1.940147084E-1
5.082744750E0,5.490832244E-1,-1.024272553E0,-3.438034165E-1
5.092790750E0,7.544555645E-1,-1.130660596E0,-4.553039718E-1
5.102836750E0,9.163988797E-1,-1.175089494E0,-5.729873729E-1
5.112882750E0,9.990331931E-1,-1.150047624E0,-7.461982727E-1
5.122927750E0,9.291746074E-1,-1.099033298E0,-8.637869489E-1
5.132973750E0,8.181386134E-1,-9.872348276E-1,-9.164639300E-1
5.143019750E0,8.523370774E-1,-8.458766350E-1,-1.045274583E0
5.153065750E0,8.919240430E-1,-8.219366723E-1,-1.177603505E0
5.163110750E0,7.969766629E-1,-8.272769344E-1,-1.231160492E0
5.173156750E0,5.811284512E-1,-7.452650571E-1,-1.218726388E0
5.183202750E0,5.298138714E-1,-6.001488590E-1,-1.325963153E0
5.193248750E0,5.586188637E-1,-5.441907129E-1,-1.440812409E0
5.203293750E0,5.317919844E-1,-3.979840091E-1,-1.582261818E0
5.213339750E0,3.657579571E-1,-2.915234613E-1,-1.645633357E0
5.223385750E0,1.371107751E-1,-1.385641006E-1,-1.512634928E0
5.233430750E0,-1.108589695E-1,4.641373605E-2,-1.157274490E0
5.243476750E0,-4.507584925E-1,1.524491912E-1,-6.194318068E-1
5.253522750E0,-8.143173118E-1,2.455684394E-1,-8.056352198E-2
5.263568750E0,-1.191565048E0,2.707749090E-1,3.466369772E-1
5.273613750E0,-1.522258276E0,2.428497764E-1,6.803270495E-1
5.283659750E0,-1.660915347E0,2.008457181E-1,8.043254435E-1
5.293705750E0,-1.537644493E0,1.440163368E-1,6.690734982E-1
5.303751750E0,-1.091258402E0,9.730059206E-2,3.874289078E-1
5.313796750E0,-6.187927061E-1,3.975200325E-2,1.878564209E-1
5.323842750E0,-4.965306428E-1,2.374583513E-2,6.457898855E-2
5.333888750E0,-5.402238156E-1,4.884033054E-2,1.215957731E-1
5.343934750E0,-6.291156730E-1,1.183991003E-1,3.481905824E-1
5.353979750E0,-7.939567222E-1,1.481126037E-1,5.956470877E-1
5.364025750E0,-1.024363916E0,1.322356591E-1,8.268138349E-1
5.374071750E0,-1.293058970E0,1.539159653E-1,9.603613168E-1
5.384116750E0,-1.470546816E0,2.584413770E-1,9.399948800E-1
5.394162750E0,-1.442532514E0,3.157028675E-1,7.167768377E-1
5.404208750E0,-1.306452749E0,3.391162884E-1,3.532624573E-1
5.414254750E0,-1.290831474E0,3.295131138E-1,2.776491880E-2
5.424299750E0,-1.337101661E0,3.531528220E-1,-1.814145434E-1
5.434345750E0,-1.355279923E0,3.968514034E-1,-3.495214087E-1
5.444391750E0,-1.405182839E0,3.905583376E-1,-5.187386602E-1
5.454437750E0,-1.393620993E0,3.547105202E-1,-7.188888520E-1
5.464482750E0,-1.356789820E0,3.039189738E-1,-9.008161962E-1
5.474528750E0,-1.357979144E0,2.756541181E-1,-1.058846555E0
5.484574750E0,-1.338686841E0,2.768223917E-1,-1.181025295E0
5.494620750E0,-1.340461324E0,2.084079221E-1,-1.304957616E0
5.504665750E0,-1.451247789E0,1.019149223E-1,-1.310702505E0
5.514711750E0,-1.488901811E0,1.180023667E-1,-1.342994923E0
5.524757750E0,-1.386661052E0,6.226992309E-2,-1.369558239E0
5.534802750E0,-1.315103266E0,-7.951160789E-2,-1.271730228E0
5.544848750E0,-1.388821891E0,-2.247418267E-1,-1.027763926E0
5.554894750E0,-1.336668236E0,-2.698776537E-1,-7.433097482E-1
5.564940750E0,-1.280410858E0,-3.113554627E-1,-5.129364681E-1
5.574985750E0,-1.354570948E0,-3.663409245E-1,-3.219740063E-1
5.585031750E0,-1.361413360E0,-4.375316522E-1,-1.900994128E-1
5.595077750E0,-1.246812172E0,-4.819856939E-1,-1.568445432E-1
5.605123750E0,-1.050948574E0,-4.786957580E-1,-1.927289057E-1
5.615168750E0,-9.571892023E-1,-5.434460700E-1,-2.301007998E-1
5.625214750E0,-8.371843104E-1,-5.757750329E-1,-2.446229446E-1
5.635260750E0,-6.766896428E-1,-5.337054858E-1,-2.721984136E-1
5.645305750E0,-5.885165544E-1,-4.998489377E-1,-2.845997733E-1
5.655351750E0,-5.939347306E-1,-4.844239828E-1,-2.015465069E-1
5.665397750E0,-7.014718969E-1,-3.944157457E-1,-3.213454306E-2
5.675443750E0,-8.883918862E-1,-3.168269947E-1,1.203842300E-1
5.685488750E0,-1.025308241E0,-3.147217047E-1,2.522442055E-1
5.695534750E0,-1.167978403E0,-3.049846289E-1,3.791129977E-1
5.705580750E0,-1.389298000E0,-2.506651649E-1,4.221806645E-1
5.715626750E0,-1.573915210E0,-1.828400946E-1,3.833528137E-1
5.725671750E0,-1.712921652E0,-1.577125624E-1,2.862077576E-1
5.735717750E0,-1.782052406E0,-1.325978941E-1,1.277832967E-1
5.745763750E0,-1.718099216E0,-1.074765015E-1,-5.610988140E-2
5.755809750E0,-1.618617028E0,-1.594605875E-1,-2.627300173E-1
5.765854750E0,-1.516927223E0,-2.042186844E-1,-5.253834361E-1
5.775900750E0,-1.389388048E0,-2.620309827E-1,-8.262682897E-1
5.785946750E0,-1.318858348E0,-3.524520332E-1,-1.026474030E0
5.795991750E0,-1.288122897E0,-4.198680907E-1,-1.166487948E0
5.806037750E0,-1.192889881E0,-4.483001769E-1,-1.211074721E0
5.816083750E0,-1.064125275E0,-5.196584272E-1,-1.164152570E0
5.826129750E0,-8.923067433E-1,-5.668653381E-1,-1.119344187E0
5.836174750E0,-6.974083744E-1,-6.146917614E-1,-9.744127607E-1
5.846221167E0,-7.262013799E-1,-6.693974340E-1,-8.262606883E-1
5.856267167E0,-7.795072290E-1,-6.515777519E-1,-6.870928627E-1
5.866313167E0,-7.918999641E-1,-6.511503205E-1,-5.896636319E-1
5.876358167E0,-8.778750841E-1,-6.626886311E-1,-5.085300064E-1
5.886404167E0,-1.029716750E0,-6.567113149E-1,-4.030930138E-1
5.896450167E0,-1.020469670E0,-6.159486204E-1,-3.673986858E-1
5.906496167E0,-9.357951173E-1,-6.111445481E-1,-3.898718745E-1
5.916541167E0,-7.387119363E-1,-6.226577157E-1,-4.835378373E-1
5.926587167E0,-5.345217571E-1,-6.286844409E-1,-5.262499934E-1
5.936633167E0,-3.552477331E-1,-6.257061616E-1,-5.847817916E-1
5.946678167E0,-2.922132866E-1,-5.472657636E-1,-6.007511222E-1
5.956724167E0,-3.065769719E-1,-5.120061761E-1,-5.156963539E-1
5.966770167E0,-1.639956880E-1,-5.097886196E-1,-4.485884446E-1
5.976816167E0,-3.762098551E-3,-5.436583239E-1,-3.063350433E-1
5.986861167E0,1.318921351E-1,-5.382522807E-1,-9.957165062E-2
5.996907167E0,3.903506152E-1,-5.124955881E-1,1.501354480E-1
6.006953167E0,5.721839654E-1,-4.241371429E-1,3.536857957E-1
6.016999167E0,6.802696006E-1,-3.538246670E-1,5.201472545E-1
6.027044167E0,7.793740587E-1,-2.885647702E-1,6.567411357E-1
6.037090167E0,8.501215674E-1,-1.722931793E-1,7.532687259E-1
6.047136167E0,9.320555305E-1,-6.765140802E-2,1.001454964E0
6.057181167E0,9.907397948E-1,-4.170643508E-2,1.260857915E0
6.067227167E0,8.991658196E-1,-1.782494456E-2,1.177372540E0
6.077273167E0,8.902061310E-1,2.727559456E-1,1.144134627E0
6.087319167E0,1.323008409E0,4.575738609E-1,1.205674233E0
6.097364167E0,1.526015550E0,4.846531937E-1,8.681945801E-1
6.107410167E0,1.582006733E0,4.268052274E-1,6.828261495E-1
6.117456167E0,1.461922612E0,6.401677877E-1,8.089236939E-1
6.127502167E0,8.794614337E-1,1.402958412E0,1.539980017E0
6.137547167E0,4.705725136E-1,1.939553884E0,1.945723574E0
6.147593167E0,5.157719292E-2,1.875916882E0,1.538078502E0
6.157639167E0,-4.887000516E-2,1.687643262E0,1.325843285E0
6.167685167E0,1.922329156E-1,1.730593400E0,1.623404582E0
6.177730167E0,-1.487456014E-1,1.538220297E0,1.930305635E0
6.187776167E0,-1.358402775E0,8.228818747E-1,2.341968913E0
6.197822167E0,-1.830466621E0,7.569159266E-1,2.052028878E0
6.207867167E0,-1.861776414E0,7.626900521E-1,1.532214330E0
6.217913167E0,-1.462966193E0,4.684783334E-1,1.027967409E0
6.227959167E0,-7.762395126E-1,1.294281185E-2,5.408557534E-1
6.238005167E0,-3.181517545E-1,-3.360508856E-1,6.872337806E-1
6.248050167E0,-2.998612802E-1,-5.656119874E-1,9.838355488E-1
6.258096167E0,1.930851107E-2,-5.702766037E-1,1.240475691E0
6.268142167E0,-3.029588610E-2,-7.606736398E-1,1.138093284E0
6.278188167E0,-3.711740137E-1,-1.171532341E0,9.396463859E-1
6.288233167E0,-2.813050134E-1,-1.394021527E0,1.122425085E0
6.298279167E0,5.514774399E-1,-1.244164699E0,5.654175675E-1
6.308325167E0,1.272657450E0,-1.609765659E0,-3.187159377E-1
6.318370167E0,1.266040741E0,-2.005692033E0,-1.321955472E0
6.328416167E0,1.193320089E0,-1.848701017E0,-2.071988933E0
6.338462167E0,8.942430487E-1,-1.540798042E0,-2.463612049E0
6.348508167E0,2.442591747E-1,-1.273962695E0,-2.510906668E0
6.358553167E0,-2.226219917E-1,-1.181784849E0,-2.490258395E0
6.368599167E0,-1.608169223E-1,-9.961661571E-1,-2.683859705E0
6.378645167E0,1.001886781E-1,-6.966279173E-1,-2.759748378E0
6.388691167E0,1.546163155E-1,-6.051564145E-1,-2.578861839E0
6.398736167E0,9.247152284E-2,-4.486743987E-1,-2.125666957E0
6.408782167E0,-1.467715448E-1,-3.325849485E-1,-1.725751321E0
6.418828167E0,-2.944418067E-1,-2.164224082E-1,-1.355964632E0
6.428874167E0,-2.107121636E-1,-4.754897296E-2,-1.100866401E0
6.438919167E0,-6.455530733E-2,2.600841522E-3,-8.947029322E-1
6.448965167E0,-1.759661078E-1,1.386994636E-1,-4.371413505E-1
6.459011167E0,-7.572018555E-1,1.081828451E-1,4.134098411E-2
6.469056167E0,-1.233532999E0,-1.811525881E-2,3.604861075E-1
6.479102167E0,-1.711865061E0,-3.033944786E-2,5.583786893E-1
6.489148167E0,-1.999434342E0,-1.491332352E-2,6.464599764E-1
6.499194167E0,-1.804211307E0,-1.786429632E-1,5.015852684E-1
6.509239167E0,-1.156693423E0,-2.153769261E-1,2.108698922E-1
6.519285167E0,1.337104730E-1,3.082289565E-1,-8.070736349E-2
6.529331167E0,6.694285704E-1,3.234404880E-1,-3.379240412E-1
6.539377167E0,7.012615433E-1,1.463370967E-1,-5.290057862E-1
6.549422167E0,1.090558929E0,2.801915574E-1,-5.857132530E-1
6.559468167E0,1.308888845E0,4.560097307E-1,-6.880874741E-1
6.569514167E0,1.167905167E0,4.830063254E-1,-7.624570405E-1
6.579560167E0,1.060542832E0,6.052271658E-1,-9.035474306E-1
6.589605167E0,8.172391655E-1,7.838379693E-1,-9.387388980E-1
6.599651167E0,6.034628416E-1,9.475985992E-1,-9.509280038E-1
6.609697167E0,7.115227490E-1,1.103218735E0,-1.058317966E0
6.619742167E0,9.013963131E-1,1.182155854E0,-1.019651499E0
6.629788167E0,1.071783008E0,1.149635980E0,-9.525786728E-1
6.639834167E0,1.226256578E0,1.060206325E0,-7.282438123E-1
6.649880167E0,1.356474217E0,9.766817728E-1,-5.050661159E-1
6.659925167E0,1.374448850E0,8.890393192E-1,-3.320855963E-1
6.669971167E0,1.284106152E0,8.679601067E-1,-5.826048732E-2
6.680017167E0,1.166994317E0,8.335322857E-1,2.307328838E-1
6.690063167E0,1.029978559E0,8.196328694E-1,4.147693187E-1
6.700108167E0,9.318055621E-1,7.829705349E-1,4.090033793E-1
6.710154167E0,1.002411130E0,7.149203467E-1,2.391715854E-1
6.720200167E0,9.016831921E-1,6.814456218E-1,1.952455473E-1
6.730245167E0,7.028949630E-1,6.849103895E-1,2.657495195E-1
6.740291167E0,6.310623573E-1,7.712024286E-1,4.449772042E-1
6.750337167E0,5.567451234E-1,8.518299776E-1,6.972021139E-1
6.760383167E0,4.880771770E-1,8.534750918E-1,8.846743727E-1
6.770428167E0,5.483159235E-1,8.673522887E-1,9.775474530E-1
6.780474167E0,4.953977448E-1,8.154187810E-1,1.066056756E0
6.790520167E0,3.409932446E-1,7.388904226E-1,1.126202971E0
6.800566167E0,1.484248450E-1,6.465590867E-1,1.270140370E0
6.810611167E0,-1.531097804E-1,4.608471322E-1,1.565482063E0
6.820657167E0,-4.093471956E-1,3.005322665E-1,1.895493068E0
6.830703167E0,-5.449581599E-1,1.443215615E-1,2.095482461E0
6.840749167E0,-5.526153812E-1,-4.178478777E-2,2.187393674E0
6.850795375E0,-5.183720398E-1,-2.200108445E-1,2.143029680E0
6.860841375E0,-4.803633839E-1,-3.365098920E-1,1.935501471E0
6.870887375E0,-4.453305222E-1,-4.002264163E-1,1.577296363E0
6.880932375E0,-4.231458937E-1,-4.595721468E-1,1.190062752E0
6.890978375E0,-4.472555718E-1,-5.724938679E-1,8.656615663E-1
6.901024375E0,-4.909100068E-1,-6.346597105E-1,5.927392673E-1
6.911070375E0,-6.412672104E-1,-7.582242411E-1,3.848537940E-1
6.921115375E0,-7.179053503E-1,-9.174638039E-1,1.854888833E-1
6.931161375E0,-6.833294486E-1,-1.041884075E0,9.387120008E-3
6.941207375E0,-6.671355848E-1,-1.118699239E0,-7.504082680E-2
6.951253375E0,-6.916262090E-1,-1.202417918E0,-1.525889397E-1
6.961298375E0,-7.454806732E-1,-1.298437970E0,-9.885536671E-2
6.971344375E0,-9.291009325E-1,-1.464729275E0,-1.800761157E-1
6.981390375E0,-9.268648110E-1,-1.530840819E0,-4.124105519E-1
6.991436375E0,-7.393571766E-1,-1.429467056E0,-6.414325404E-1
7.001481375E0,-6.828311196E-1,-1.311768453E0,-8.769981480E-1
7.011527375E0,-7.098769771E-1,-1.211196343E0,-1.078310766E0
7.021573375E0,-6.586220388E-1,-1.059312578E0,-1.234480541E0
7.031618375E0,-5.755240412E-1,-8.924535084E-1,-1.327909107E0
7.041664375E0,-5.626171897E-1,-7.697619671E-1,-1.249915436E0
7.051710375E0,-5.426537722E-1,-7.146420193E-1,-1.042237539E0
7.061756375E0,-4.605084322E-1,-6.699815708E-1,-7.989173537E-1
7.071801375E0,-3.178619519E-1,-6.413647127E-1,-5.525326431E-1
7.081847375E0,-1.210145599E-1,-6.059797025E-1,-4.693606782E-1
7.091893375E0,8.557063892E-2,-5.595674282E-1,-4.995083374E-1
7.101939375E0,2.568021101E-1,-5.096374691E-1,-5.418462718E-1
7.111984375E0,3.926207967E-1,-4.136027992E-1,-5.626781470E-1
7.122030375E0,3.827965973E-1,-2.813399506E-1,-4.874724287E-1
7.132076375E0,2.726071340E-1,-1.269372046E-1,-3.580250144E-1
7.142121375E0,6.699608132E-2,-1.774337590E-3,-2.491621381E-1
7.152167375E0,-1.016095515E-1,8.207181126E-2,-2.411397582E-1
7.162213375E0,-1.615170532E-1,1.744949484E-1,-3.865553337E-1
7.172259375E0,-1.736848167E-1,2.422904903E-1,-6.087588841E-1
7.182304375E0,-1.439524560E-1,2.924631089E-1,-7.735468698E-1
7.192350375E0,-1.349956910E-1,3.649639052E-1,-9.803547013E-1
7.202396375E0,-9.059061974E-2,4.145263669E-1,-1.045949351E0
7.212442375E0,-3.429318890E-2,5.083037192E-1,-9.253312325E-1
7.222487375E0,-1.170013234E-2,4.683327377E-1,-8.960045224E-1
7.232533375E0,-6.224039465E-2,3.451769274E-1,-8.053744340E-1
7.242579375E0,-4.312087655E-2,3.516442403E-1,-7.556274927E-1
7.252624375E0,1.026931867E-2,4.032751545E-1,-8.170466459E-1
7.262670375E0,7.266495690E-2,4.418381265E-1,-9.209727180E-1
7.272716375E0,2.153684476E-1,4.741200194E-1,-1.025191736E0
7.282762375E0,3.898195419E-1,5.161883971E-1,-1.029063177E0
7.292807375E0,5.815020883E-1,6.131118438E-1,-1.093404769E0
7.302853375E0,6.628890444E-1,7.216405517E-1,-1.101918315E0
7.312899375E0,6.867798905E-1,8.574076366E-1,-9.954837871E-1
7.322945375E0,6.698333439E-1,9.394060653E-1,-8.613615239E-1
7.332990375E0,6.280656593E-1,9.482391617E-1,-7.407644552E-1
7.343036375E0,5.752821127E-1,9.425901666E-1,-6.762398458E-1
7.353082375E0,4.881983605E-1,1.013615418E0,-5.775376761E-1
7.363128375E0,4.452493921E-1,1.069535850E0,-3.555984199E-1
7.373173375E0,3.323335183E-1,9.968543744E-1,-1.414032161E-1
7.383219375E0,3.154097758E-1,9.191980880E-1,7.480109096E-2
7.393265375E0,4.064984322E-1,9.906042856E-1,2.698460788E-1
7.403310375E0,4.726878901E-1,8.609908104E-1,2.356784588E-1
7.413356375E0,6.588174820E-1,1.118279116E0,3.173810184E-2
7.423402375E0,8.454603133E-1,1.166888190E0,-2.876841795E-1
7.433448375E0,7.540238938E-1,1.282423031E0,-3.034295619E-1
7.443493375E0,5.114536142E-1,1.329397515E0,2.865463114E-1
7.453539375E0,2.885896209E-1,1.249436841E0,7.360527688E-1
7.463585375E0,-2.240141407E-2,1.035177903E0,1.223924562E0
7.473631375E0,-2.313352932E-1,7.286855695E-1,1.397451797E0
7.483676375E0,-2.429445013E-2,4.312774703E-1,1.246699467E0
7.493722375E0,2.616870202E-1,3.546263203E-1,9.684468466E-1
7.503768375E0,5.229438315E-1,3.902721164E-1,7.101285535E-1
7.513813375E0,5.404673521E-1,4.291093227E-1,6.564201236E-1
7.523859375E0,4.092613877E-1,9.054618090E-1,8.453442460E-1
7.533905375E0,1.322074462E-1,1.283667319E0,8.098200721E-1
7.543951375E0,-1.963209964E-1,1.557792098E0,8.842293996E-1
7.553996375E0,-6.155089098E-1,1.405147902E0,6.514499903E-1
